uid,sector,country,year,risk_scenario,total_emissions_tonnes,emissions_abated,price_of_carbon,carbon_cost_total_usd,carbon_cost_avoided_usd,abated_tonnes_cost
C030,Utilities,USA,2049,High Risk,14891120,0,265.26710526315946,3950124296.53,0.0,0.0
C030,Utilities,USA,2050,Low Risk,14891120,0,62.70210526315782,933704573.73,0.0,0.0
C030,Utilities,USA,2050,Medium Risk,14891120,0,138.26052631578932,2058854088.63,0.0,0.0
C030,Utilities,USA,2050,High Risk,14891120,0,274.41789473684184,4086389800.67,0.0,0.0
C031,Industrials,Unknown,2025,Low Risk,11490000,0,38.100789473684245,437778071.05,0.0,0.0
C031,Industrials,Unknown,2025,Medium Risk,11490000,0,40.003947368420995,459645355.26,0.0,0.0
C031,Industrials,Unknown,2025,High Risk,11490000,0,39.480263157895024,453628223.68,0.0,0.0
C031,Industrials,Unknown,2026,Low Risk,11269851,2201490,38.924736842105176,438675984.42,85692418.91,85692418.91
C031,Industrials,Unknown,2026,Medium Risk,11269851,2201490,42.53368421052619,479348283.53,93637480.45,93637480.45
C031,Industrials,Unknown,2026,High Risk,11269851,2201490,46.93157894736942,528911901.93,103319401.74,103319401.74
C031,Industrials,Unknown,2027,Low Risk,11049703,2201480,39.748684210526335,439211155.17,87505933.32,87505933.32
C031,Industrials,Unknown,2027,Medium Risk,11049703,2201480,45.063421052631384,497937418.8,99206220.18,99206220.18
C031,Industrials,Unknown,2027,High Risk,11049703,2201480,54.38289473684199,600914835.12,119722855.11,119722855.11
C031,Industrials,Unknown,2028,Low Risk,10829555,2201480,40.57263157894727,439383545.18,89319836.97,89319836.97
C031,Industrials,Unknown,2028,Medium Risk,10829555,2201480,47.59315789473658,515412721.04,104775385.24,104775385.24
C031,Industrials,Unknown,2028,High Risk,10829555,2201480,61.83421052631638,669636983.78,136126777.79,136126777.79
C031,Industrials,Unknown,2029,Low Risk,10609407,2201480,41.396578947368425,439193154.46,91133740.62,91133740.62
C031,Industrials,Unknown,2029,Medium Risk,10609407,2201480,50.12289473684268,531774190.28,110344550.31,110344550.31
C031,Industrials,Unknown,2029,High Risk,10609407,2201480,69.28552631578896,735078347.89,152530700.47,152530700.47
C031,Industrials,Unknown,2030,Low Risk,10389258,2201490,42.22052631578936,438639940.79,92948066.48,92948066.48
C031,Industrials,Unknown,2030,Medium Risk,10389258,2201490,52.652631578947876,547021773.85,115914241.89,115914241.89
C031,Industrials,Unknown,2030,High Risk,10389258,2201490,76.73684210526335,797238850.74,168935390.53,168935390.53
C031,Industrials,Unknown,2031,Low Risk,10169109,2201490,43.044473684210516,437723944.74,94761978.37,94761978.37
C031,Industrials,Unknown,2031,Medium Risk,10169109,2201490,55.18236842105307,561155519.35,121483432.26,121483432.26
C031,Industrials,Unknown,2031,High Risk,10169109,2201490,84.18815789473774,856118554.14,185339387.72,185339387.72
C031,Industrials,Unknown,2032,Low Risk,9948961,2201480,43.86842105263145,436445210.18,96575451.58,96575451.58
C031,Industrials,Unknown,2032,Medium Risk,9948961,2201480,57.712105263158264,574175484.49,127052045.49,127052045.49
C031,Industrials,Unknown,2032,High Risk,9948961,2201480,91.63947368421032,911717549.74,201742468.53,201742468.53
C031,Industrials,Unknown,2033,Low Risk,9728813,2201480,44.692368421052606,434803694.9,98389355.23,98389355.23
C031,Industrials,Unknown,2033,Medium Risk,9728813,2201480,60.24184210526346,586081616.62,132621210.56,132621210.56
C031,Industrials,Unknown,2033,High Risk,9728813,2201480,99.09078947368471,964035760.81,218146391.21,218146391.21
C031,Industrials,Unknown,2034,Low Risk,9508665,2201480,45.516315789473765,432799398.88,100203258.88,100203258.88
C031,Industrials,Unknown,2034,Medium Risk,9508665,2201480,62.77157894736865,596873915.73,138190375.62,138190375.62
C031,Industrials,Unknown,2034,High Risk,9508665,2201480,106.54210526315728,1013073187.34,234550313.89,234550313.89
C031,Industrials,Unknown,2035,Low Risk,9288516,2201490,46.3402631578947,430432275.79,102017625.94,102017625.94
C031,Industrials,Unknown,2035,Medium Risk,9288516,2201490,65.30131578947385,606552316.53,143760193.7,143760193.7
C031,Industrials,Unknown,2035,High Risk,9288516,2201490,113.99342105263167,1058829715.34,250955376.51,250955376.51
C031,Industrials,Unknown,2036,Low Risk,9068367,2201490,47.164210526315856,427702370.32,103831537.83,103831537.83
C031,Industrials,Unknown,2036,Medium Risk,9068367,2201490,67.83105263157904,615116879.26,149329384.06,149329384.06
C031,Industrials,Unknown,2036,High Risk,9068367,2201490,121.44473684210607,1101305443.9,267359373.71,267359373.71
C031,Industrials,Unknown,2037,Low Risk,8848219,2201480,47.98815789473679,424609730.46,105644969.84,105644969.84
C031,Industrials,Unknown,2037,Medium Risk,8848219,2201480,70.36078947368424,622567674.28,154897870.81,154897870.81
C031,Industrials,Unknown,2037,High Risk,8848219,2201480,128.89605263157864,1140500501.92,283762081.95,283762081.95
C031,Industrials,Unknown,2038,Low Risk,8628071,2201480,48.812105263157946,421154309.87,107458873.49,107458873.49
C031,Industrials,Unknown,2038,Medium Risk,8628071,2201480,72.89052631578943,628904636.28,160467035.87,160467035.87
C031,Industrials,Unknown,2038,High Risk,8628071,2201480,136.34736842105303,1176414775.4,300166004.63,300166004.63
C031,Industrials,Unknown,2039,Low Risk,8407923,2201480,49.63605263157888,417336108.55,109272777.15,109272777.15
C031,Industrials,Unknown,2039,Medium Risk,8407923,2201480,75.42026315789462,634127765.27,166036200.94,166036200.94
C031,Industrials,Unknown,2039,High Risk,8407923,2201480,143.79868421052743,1209048264.34,316569927.32,316569927.32
C031,Industrials,Unknown,2040,Low Risk,8187774,2201490,50.460000000000036,413155076.04,111087185.4,111087185.4
C031,Industrials,Unknown,2040,Medium Risk,8187774,2201490,77.94999999999982,638236983.3,171606145.5,171606145.5
C031,Industrials,Unknown,2040,High Risk,8187774,2201490,151.25,1238400817.5,332975362.5,332975362.5
C031,Industrials,Unknown,2041,Low Risk,7967625,2201490,51.28394736842097,408611261.15,112901097.29,112901097.29
C031,Industrials,Unknown,2041,Medium Risk,7967625,2201490,80.47973684210501,641232363.26,177175335.86,177175335.86
C031,Industrials,Unknown,2041,High Risk,7967625,2201490,158.7013157894744,1264472571.22,349379359.7,349379359.7
C031,Industrials,Unknown,2042,Low Risk,7747477,2201480,52.10789473684213,403704715.99,114714488.11,114714488.11
C031,Industrials,Unknown,2042,Medium Risk,7747477,2201480,83.00947368421112,643113988.15,182743696.13,182743696.13
C031,Industrials,Unknown,2042,High Risk,7747477,2201480,166.15263157894697,1287263691.65,365781695.37,365781695.37
C031,Industrials,Unknown,2043,Low Risk,7527329,2201480,52.93184210526306,398435390.1,116528391.76,116528391.76
C031,Industrials,Unknown,2043,Medium Risk,7527329,2201480,85.53921052631631,643881780.03,188312861.19,188312861.19
C031,Industrials,Unknown,2043,High Risk,7527329,2201480,173.60394736842136,1306774027.54,382185618.05,382185618.05
C031,Industrials,Unknown,2044,Low Risk,7307181,2201480,53.75578947368422,392803283.48,118342295.41,118342295.41
C031,Industrials,Unknown,2044,Medium Risk,7307181,2201480,88.0689473684215,643535738.9,193882026.25,193882026.25
C031,Industrials,Unknown,2044,High Risk,7307181,2201480,181.05526315789575,1323003578.9,398589540.74,398589540.74
C031,Industrials,Unknown,2045,Low Risk,7087032,2201490,54.57973684210515,386808341.55,120156744.86,120156744.86
C031,Industrials,Unknown,2045,Medium Risk,7087032,2201490,90.5986842105267,642075774.16,199452097.3,199452097.3
C031,Industrials,Unknown,2045,High Risk,7087032,2201490,188.50657894736833,1335952157.21,414995348.49,414995348.49
C031,Industrials,Unknown,2046,Low Risk,6866883,2201490,55.40368421052631,380450617.24,121970656.75,121970656.75
C031,Industrials,Unknown,2046,Medium Risk,6866883,2201490,93.1284210526319,639501971.34,205021287.66,205021287.66
C031,Industrials,Unknown,2046,High Risk,6866883,2201490,195.95789473684272,1345619936.08,431399345.68,431399345.68
C031,Industrials,Unknown,2047,Low Risk,6646735,2201480,56.22763157894724,373730166.78,123784006.37,123784006.37
C031,Industrials,Unknown,2047,Medium Risk,6646735,2201480,95.65815789473709,635814426.11,210589521.44,210589521.44
C031,Industrials,Unknown,2047,High Risk,6646735,2201480,203.4092105263153,1352007118.93,447801308.79,447801308.79
C031,Industrials,Unknown,2048,Low Risk,6426587,2201480,57.0515789473684,366646935.59,125597910.02,125597910.02
C031,Industrials,Unknown,2048,Medium Risk,6426587,2201480,98.18789473684228,631013047.87,216158686.51,216158686.51
C031,Industrials,Unknown,2048,High Risk,6426587,2201480,210.86052631578968,1355113517.23,464205231.47,464205231.47
C031,Industrials,Unknown,2049,Low Risk,6206439,2201480,57.87552631578956,359200923.67,127411813.67,127411813.67
C031,Industrials,Unknown,2049,Medium Risk,6206439,2201480,100.71763157894748,625097836.62,221727851.57,221727851.57
C031,Industrials,Unknown,2049,High Risk,6206439,2201480,218.31184210526408,1354939131.0,480609154.16,480609154.16
C031,Industrials,Unknown,2050,Low Risk,5986290,2201490,58.69947368421049,351392072.32,129226304.32,129226304.32
C031,Industrials,Unknown,2050,Medium Risk,5986290,2201490,103.24736842105267,618068689.11,227298049.11,227298049.11
C031,Industrials,Unknown,2050,High Risk,5986290,2201490,225.76315789473665,1351483734.47,497015334.47,497015334.47
C032,Materials,Global,2025,Low Risk,5820000,0,28.679473684210507,166914536.84,0.0,0.0
C032,Materials,Global,2025,Medium Risk,5820000,0,27.57526315789528,160488031.58,0.0,0.0
C032,Materials,Global,2025,High Risk,5820000,0,29.71131578947461,172919857.89,0.0,0.0
C032,Materials,Global,2026,Low Risk,5803693,163070,29.01684210526321,168404843.41,4731776.44,4731776.44
C032,Materials,Global,2026,Medium Risk,5803693,163070,30.23157894736869,175454803.12,4929863.58,4929863.58
C032,Materials,Global,2026,High Risk,5803693,163070,34.74789473684359,201666113.45,5666339.19,5666339.19
C032,Materials,Global,2027,Low Risk,5787386,163070,29.354210526315796,169884147.04,4786791.11,4786791.11
C032,Materials,Global,2027,Medium Risk,5787386,163070,32.88789473684301,190334941.57,5363028.99,5363028.99
C032,Materials,Global,2027,High Risk,5787386,163070,39.78447368421075,230248106.02,6487654.12,6487654.12
C032,Materials,Global,2028,Low Risk,5771078,163080,29.691578947368384,171352418.05,4842102.69,4842102.69
C032,Materials,Global,2028,Medium Risk,5771078,163080,35.54421052631642,205128411.4,5796549.85,5796549.85
C032,Materials,Global,2028,High Risk,5771078,163080,44.82105263157973,258665790.78,7309417.26,7309417.26
C032,Materials,Global,2029,Low Risk,5754771,163070,30.028947368421086,172809715.48,4896820.45,4896820.45
C032,Materials,Global,2029,Medium Risk,5754771,163070,38.20052631578983,219835281.03,6229359.83,6229359.83
C032,Materials,Global,2029,High Risk,5754771,163070,49.85763157894871,286919252.34,8130283.98,8130283.98
C032,Materials,Global,2030,Low Risk,5738464,163070,30.366315789473674,174256009.97,4951835.12,4951835.12
C032,Materials,Global,2030,Medium Risk,5738464,163070,40.85684210526415,234455517.57,6662525.24,6662525.24
C032,Materials,Global,2030,High Risk,5738464,163070,54.89421052631769,315008450.91,8951598.91,8951598.91
C032,Materials,Global,2031,Low Risk,5722157,163070,30.703684210526376,175691301.53,5006849.78,5006849.78
C032,Materials,Global,2031,Medium Risk,5722157,163070,43.51315789473756,248989121.04,7095690.66,7095690.66
C032,Materials,Global,2031,High Risk,5722157,163070,59.930789473684854,342933386.5,9772913.84,9772913.84
C032,Materials,Global,2032,Low Risk,5705850,163070,31.041052631578964,177115590.16,5061864.45,5061864.45
C032,Materials,Global,2032,Medium Risk,5705850,163070,46.16947368421097,263436091.42,7528856.07,7528856.07
C032,Materials,Global,2032,High Risk,5705850,163070,64.96736842105383,370694059.11,10594228.77,10594228.77
C032,Materials,Global,2033,Low Risk,5689542,163080,31.378421052631552,178528844.47,5117192.91,5117192.91
C032,Materials,Global,2033,Medium Risk,5689542,163080,48.82578947368438,277796379.89,7962509.75,7962509.75
C032,Materials,Global,2033,High Risk,5689542,163080,70.00394736842281,398290398.72,11416243.74,11416243.74
C032,Materials,Global,2034,Low Risk,5673235,163070,31.715789473684254,179931126.89,5171893.79,5171893.79
C032,Materials,Global,2034,Medium Risk,5673235,163070,51.4821052631587,292070081.45,8395186.91,8395186.91
C032,Materials,Global,2034,High Risk,5673235,163070,75.04052631578998,425722540.31,12236858.63,12236858.63
C032,Materials,Global,2035,Low Risk,5656928,163070,32.05315789473684,181322406.38,5226908.46,5226908.46
C032,Materials,Global,2035,Medium Risk,5656928,163070,54.13842105263211,306257149.93,8828352.32,8828352.32
C032,Materials,Global,2035,High Risk,5656928,163070,80.07710526315896,452990418.92,13058173.56,13058173.56
C032,Materials,Global,2036,Low Risk,5640621,163070,32.39052631578943,182702682.94,5281923.13,5281923.13
C032,Materials,Global,2036,Medium Risk,5640621,163070,56.79473684210552,320357585.32,9261517.74,9261517.74
C032,Materials,Global,2036,High Risk,5640621,163070,85.11368421052794,480094034.55,13879488.48,13879488.48
C032,Materials,Global,2037,Low Risk,5624314,163070,32.72789473684213,184071956.56,5336937.79,5336937.79
C032,Materials,Global,2037,Medium Risk,5624314,163070,59.45105263157984,334371387.63,9694683.15,9694683.15
C032,Materials,Global,2037,High Risk,5624314,163070,90.1502631578951,507033387.18,14700803.41,14700803.41
C032,Materials,Global,2038,Low Risk,5608006,163080,33.06526315789472,185430194.18,5392283.12,5392283.12
C032,Materials,Global,2038,Medium Risk,5608006,163080,62.10736842105325,348298494.75,10128469.64,10128469.64
C032,Materials,Global,2038,High Risk,5608006,163080,95.18684210526408,533808381.65,15523070.21,15523070.21
C032,Materials,Global,2039,Low Risk,5591699,163070,33.40263157894742,186777461.6,5446967.13,5446967.13
C032,Materials,Global,2039,Medium Risk,5591699,163070,64.76368421052666,362139028.24,10561013.98,10561013.98
C032,Materials,Global,2039,High Risk,5591699,163070,100.22342105263306,560419203.28,16343433.27,16343433.27
C032,Materials,Global,2040,Low Risk,5575392,163070,33.74000000000001,188113726.08,5501981.8,5501981.8
C032,Materials,Global,2040,Medium Risk,5575392,163070,67.42000000000098,375892928.64,10994179.4,10994179.4
C032,Materials,Global,2040,High Risk,5575392,163070,105.26000000000022,586865761.92,17164748.2,17164748.2
C032,Materials,Global,2041,Low Risk,5559085,163070,34.0773684210526,189438987.63,5556996.47,5556996.47
C032,Materials,Global,2041,Medium Risk,5559085,163070,70.07631578947439,389560195.96,11427344.82,11427344.82
C032,Materials,Global,2041,High Risk,5559085,163070,110.2965789473692,613148057.58,17986063.13,17986063.13
C032,Materials,Global,2042,Low Risk,5542778,163070,34.4147368421053,190753246.24,5612011.14,5612011.14
C032,Materials,Global,2042,Medium Risk,5542778,163070,72.7326315789478,403140830.2,11860510.23,11860510.23
C032,Materials,Global,2042,High Risk,5542778,163070,115.33315789473818,639266090.25,18807378.06,18807378.06
C032,Materials,Global,2043,Low Risk,5526470,163080,34.75210526315789,192056467.17,5667373.33,5667373.33
C032,Materials,Global,2043,Medium Risk,5526470,163080,75.38894736842121,416634755.96,12294429.54,12294429.54
C032,Materials,Global,2043,High Risk,5526470,163080,120.36973684210716,665219739.57,19629896.68,19629896.68
C032,Materials,Global,2044,Low Risk,5510163,163070,35.089473684210475,193348719.58,5722040.47,5722040.47
C032,Materials,Global,2044,Medium Risk,5510163,163070,78.04526315789553,430042121.38,12726841.06,12726841.06
C032,Materials,Global,2044,High Risk,5510163,163070,125.40631578947432,691009241.23,20450007.92,20450007.92
C032,Materials,Global,2045,Low Risk,5493856,163070,35.42684210526318,194629969.06,5777055.14,5777055.14
C032,Materials,Global,2045,Medium Risk,5493856,163070,80.70157894736894,443362853.71,13160006.48,13160006.48
C032,Materials,Global,2045,High Risk,5493856,163070,130.4428947368433,716634479.91,21271322.84,21271322.84
C032,Materials,Global,2046,Low Risk,5477549,163070,35.764210526315765,195900215.6,5832069.81,5832069.81
C032,Materials,Global,2046,Medium Risk,5477549,163070,83.35789473684235,456596952.96,13593171.89,13593171.89
C032,Materials,Global,2046,High Risk,5477549,163070,135.47947368421228,742095455.6,22092637.77,22092637.77
C032,Materials,Global,2047,Low Risk,5461242,163070,36.101578947368466,197159459.21,5887084.48,5887084.48
C032,Materials,Global,2047,Medium Risk,5461242,163070,86.01421052631667,469744419.12,14026337.31,14026337.31
C032,Materials,Global,2047,High Risk,5461242,163070,140.51605263157944,767392168.31,22913952.7,22913952.7
C032,Materials,Global,2048,Low Risk,5444934,163080,36.438947368421054,198407663.45,5942463.54,5942463.54
C032,Materials,Global,2048,Medium Risk,5444934,163080,88.67052631579008,482805163.53,14460389.43,14460389.43
C032,Materials,Global,2048,High Risk,5444934,163080,145.55263157894842,792524472.47,23736723.16,23736723.16
C032,Materials,Global,2049,Low Risk,5428627,163070,36.77631578947364,199644900.86,5997113.82,5997113.82
C032,Materials,Global,2049,Medium Risk,5428627,163070,91.3268421052635,495779360.88,14892668.14,14892668.14
C032,Materials,Global,2049,High Risk,5428627,163070,150.5892105263174,817492654.17,24556582.56,24556582.56
C032,Materials,Global,2050,Low Risk,5412320,163070,37.113684210526344,200871135.33,6052128.48,6052128.48
C032,Materials,Global,2050,Medium Risk,5412320,163070,93.98315789473781,508666925.14,15325833.56,15325833.56
C032,Materials,Global,2050,High Risk,5412320,163070,155.62578947368456,842296572.88,25377897.49,25377897.49
C033,Consumer Discretionary,Global,2025,Low Risk,25670000,0,25.56815789473694,656334613.16,0.0,0.0
C033,Consumer Discretionary,Global,2025,Medium Risk,25670000,0,26.0863157894737,669635726.32,0.0,0.0
C033,Consumer Discretionary,Global,2025,High Risk,25670000,0,27.946578947368835,717388681.58,0.0,0.0
C033,Consumer Discretionary,Global,2026,Low Risk,23420720,22492800,26.07894736842104,610787724.21,586588547.37,586588547.37
C033,Consumer Discretionary,Global,2026,Medium Risk,23420720,22492800,28.3878947368421,664864934.02,638523238.74,638523238.74
C033,Consumer Discretionary,Global,2026,High Risk,23420720,22492800,32.519473684211334,761629487.71,731454017.68,731454017.68
C033,Consumer Discretionary,Global,2027,Low Risk,21171440,22492800,26.589736842105367,562943018.17,598077632.84,598077632.84
C033,Consumer Discretionary,Global,2027,Medium Risk,21171440,22492800,30.689473684210498,649740350.74,690292193.68,690292193.68
C033,Consumer Discretionary,Global,2027,High Risk,21171440,22492800,37.092368421053834,785298852.48,834311224.42,834311224.42
C033,Consumer Discretionary,Global,2028,Low Risk,18922160,22492800,27.100526315789466,512800495.03,609566718.32,609566718.32
C033,Consumer Discretionary,Global,2028,Medium Risk,18922160,22492800,32.991052631578896,624261976.46,742061148.63,742061148.63
C033,Consumer Discretionary,Global,2028,High Risk,18922160,22492800,41.665263157894515,788396775.92,937168431.16,937168431.16
C033,Consumer Discretionary,Global,2029,Low Risk,16672880,22492800,27.611315789473792,460360154.8,621055803.79,621055803.79
C033,Consumer Discretionary,Global,2029,Medium Risk,16672880,22492800,35.2926315789482,588429811.2,793830103.58,793830103.58
