uid,year,region,gics_sector,abatement_tonnes,capex_usd,opex_usd_year,cum_capex_usd,cum_opex_usd,technology_used,plant_capacity_built_this_year
C045,2034,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2035,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2036,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2037,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2038,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2039,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2040,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2041,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2042,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2043,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2044,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2045,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2046,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2047,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2048,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2049,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2050,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C046,2025,Brazil,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C046,2026,Brazil,Real Estate,448048.0,1696090000.0,36344477.11000001,1696090000.0,36344477.11000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,486100
C046,2027,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,72688920.65,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2028,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,109033397.76000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2029,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,145377841.3,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2030,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,181722318.41000003,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2031,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,218066795.52000004,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2032,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,254411239.06000006,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2033,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,290755716.1700001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2034,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,327100159.7100001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2035,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,363444636.8200001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2036,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,399789113.9300001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2037,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,436133557.47000015,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2038,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,472478034.58000016,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2039,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,508822478.1200002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2040,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,545166955.2300001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2041,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,581511432.3400002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2042,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,617855875.8800001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2043,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,654200352.9900001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2044,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,690544796.5300001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2045,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,726889273.6400001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2046,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,763233750.7500001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2047,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,799578194.2900001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2048,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,835922671.4000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2049,Brazil,Real Estate,448047.0,0.0,36344443.54000001,1696090000.0,872267114.94,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C046,2050,Brazil,Real Estate,448048.0,0.0,36344477.11000001,1696090000.0,908611592.0500001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C047,2025,Brazil,IT,0.0,0.0,0.0,0.0,0.0,,0
C047,2026,Brazil,IT,2909514.0,2298130000.0,42711237.93,2298130000.0,42711237.93,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C047,2027,Brazil,IT,2909514.0,2298130000.0,85422475.86000001,4596260000.0,128133713.79000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C047,2028,Brazil,IT,2909514.0,2298130000.0,128133713.79000002,6894390000.0,256267427.58000004,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C047,2029,Brazil,IT,2909514.0,2298130000.0,170844951.72,9192520000.0,427112379.3000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C047,2030,Brazil,IT,2909514.0,2298130000.0,213556189.65,11490650000.0,640668568.95,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C047,2031,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2032,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2033,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2034,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2035,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2036,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2037,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2038,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2039,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2040,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2041,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2042,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2043,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2044,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2045,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2046,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2047,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2048,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2049,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C047,2050,Brazil,IT,0.0,0.0,0.0,11490650000.0,640668568.95,,0
C048,2025,India,Energy,0.0,0.0,0.0,0.0,0.0,,0
C048,2026,India,Energy,137500.0,212870000.0,10327625.0,212870000.0,10327625.0,Carbon Capture and Storage,407301
C048,2027,India,Energy,137500.0,0.0,10327625.0,212870000.0,20655250.0,Carbon Capture and Storage,0
C048,2028,India,Energy,137500.0,0.0,10327625.0,212870000.0,30982875.0,Carbon Capture and Storage,0
C048,2029,India,Energy,137500.0,0.0,10327625.0,212870000.0,41310500.0,Carbon Capture and Storage,0
C048,2030,India,Energy,137500.0,0.0,10327625.0,212870000.0,51638125.0,Carbon Capture and Storage,0
C048,2031,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2032,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2033,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2034,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2035,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2036,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2037,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2038,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2039,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2040,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2041,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2042,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2043,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2044,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2045,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2046,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2047,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2048,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2049,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C048,2050,India,Energy,0.0,0.0,0.0,212870000.0,51638125.0,,0
C049,2025,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2026,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2027,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2028,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2029,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2030,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2031,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2032,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2033,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2034,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2035,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2036,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2037,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2038,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2039,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2040,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2041,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2042,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2043,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2044,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2045,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2046,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2047,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2048,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2049,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C049,2050,Global,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C050,2025,Australia,Materials,0.0,0.0,0.0,0.0,0.0,,0
C050,2026,Australia,Materials,491378.0,447590000.0,8925277.02,447590000.0,8925277.02,Hydrogen Fuel; Process Electrification,78339
C050,2027,Australia,Materials,491378.0,447590000.0,17850554.04,895180000.0,26775831.06,Hydrogen Fuel; Process Electrification; Hydrogen Fuel; Process Electrification,78339
C050,2028,Australia,Materials,491378.0,447590000.0,26775831.06,1342770000.0,53551662.12,Hydrogen Fuel; Process Electrification; Hydrogen Fuel; Process Electrification,78339
C050,2029,Australia,Materials,491378.0,447590000.0,35701108.08,1790360000.0,89252770.19999999,Hydrogen Fuel; Process Electrification; Hydrogen Fuel; Process Electrification,78339
C050,2030,Australia,Materials,491378.0,447590000.0,44626385.099999994,2237950000.0,133879155.29999998,Hydrogen Fuel; Process Electrification; Hydrogen Fuel; Process Electrification,78339
C050,2031,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2032,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2033,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2034,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2035,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2036,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2037,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2038,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2039,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2040,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2041,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2042,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2043,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2044,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2045,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2046,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2047,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2048,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2049,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
C050,2050,Australia,Materials,0.0,0.0,0.0,2237950000.0,133879155.29999998,,0
